conversation_id,domain,n_turns,n_changes,n_transitions,drift_score,emotions
spirituality_46_10,spirituality,10,9,9,1.0,"['excited', 'enthusiastic', 'hopeful', 'excited', 'curious', 'enthusiastic', 'curious', 'enthusiastic', 'hopeful', 'curious']"
spirituality_58_9,spirituality,9,8,8,1.0,"['sad', 'hopeful', 'curious', 'amused', 'happy', 'enthusiastic', 'happy', 'curious', 'amused']"
spirituality_63_10,spirituality,10,9,9,1.0,"['happy', 'excited', 'curious', 'enthusiastic', 'excited', 'amused', 'relaxed', 'grateful', 'happy', 'amused']"
spirituality_72_10,spirituality,20,15,19,0.7894736842105263,"['relaxed', 'amused', 'amused', 'happy', 'happy', 'relaxed', 'amused', 'happy', 'relaxed', 'curious', 'happy', 'excited', 'excited', 'amused', 'enthusiastic', 'excited', 'happy', 'amused', 'relaxed', 'relaxed']"
spirituality_76_8,spirituality,8,7,7,1.0,"['grateful', 'relaxed', 'happy', 'excited', 'enthusiastic', 'curious', 'amused', 'excited']"
spirituality_76_9,spirituality,9,8,8,1.0,"['enthusiastic', 'curious', 'surprised', 'amused', 'excited', 'amused', 'happy', 'enthusiastic', 'happy']"
spirituality_87_9,spirituality,9,8,8,1.0,"['relaxed', 'grateful', 'relaxed', 'amused', 'happy', 'relaxed', 'hopeful', 'grateful', 'happy']"
spirituality_90_8,spirituality,8,7,7,1.0,"['relaxed', 'grateful', 'relaxed', 'amused', 'excited', 'amused', 'excited', 'happy']"
spirituality_92_9,spirituality,9,8,8,1.0,"['relaxed', 'amused', 'curious', 'enthusiastic', 'happy', 'grateful', 'nostalgic', 'happy', 'grateful']"
spirituality_97_9,spirituality,45,40,44,0.9090909090909091,"['excited', 'excited', 'enthusiastic', 'relaxed', 'sad', 'happy', 'curious', 'excited', 'happy', 'worried', 'relaxed', 'excited', 'curious', 'relaxed', 'anxious', 'happy', 'curious', 'enthusiastic', 'happy', 'confused', 'proud', 'excited', 'excited', 'excited', 'curious', 'grateful', 'happy', 'curious', 'curious', 'amused', 'happy', 'excited', 'enthusiastic', 'excited', 'relaxed', 'grateful', 'enthusiastic', 'happy', 'curious', 'grateful', 'relaxed', 'excited', 'grateful', 'enthusiastic', 'happy']"
sports_10_10,sports,20,18,19,0.9473684210526315,"['happy', 'hopeful', 'excited', 'happy', 'enthusiastic', 'proud', 'hopeful', 'grateful', 'happy', 'relaxed', 'enthusiastic', 'hopeful', 'excited', 'excited', 'enthusiastic', 'amused', 'proud', 'relaxed', 'enthusiastic', 'hopeful']"
sports_11_8,sports,32,27,31,0.8709677419354839,"['relaxed', 'proud', 'happy', 'amused', 'hopeful', 'relaxed', 'proud', 'surprised', 'grateful', 'grateful', 'excited', 'happy', 'hopeful', 'hopeful', 'proud', 'amused', 'excited', 'excited', 'happy', 'relaxed', 'proud', 'amused', 'proud', 'nostalgic', 'excited', 'excited', 'happy', 'hopeful', 'enthusiastic', 'happy', 'amused', 'excited']"
sports_12_8,sports,8,7,7,1.0,"['proud', 'excited', 'proud', 'enthusiastic', 'proud', 'excited', 'proud', 'relaxed']"
sports_20_9,sports,9,8,8,1.0,"['happy', 'excited', 'amused', 'excited', 'amused', 'curious', 'surprised', 'excited', 'enthusiastic']"
sports_22_9,sports,9,8,8,1.0,"['enthusiastic', 'proud', 'enthusiastic', 'hopeful', 'excited', 'proud', 'excited', 'enthusiastic', 'hopeful']"
sports_2_8,sports,24,17,23,0.7391304347826086,"['happy', 'amused', 'enthusiastic', 'excited', 'relaxed', 'happy', 'proud', 'hopeful', 'excited', 'happy', 'happy', 'happy', 'relaxed', 'excited', 'excited', 'happy', 'surprised', 'amused', 'amused', 'amused', 'relaxed', 'excited', 'excited', 'amused']"
sports_42_10,sports,10,9,9,1.0,"['proud', 'excited', 'proud', 'enthusiastic', 'excited', 'enthusiastic', 'proud', 'happy', 'enthusiastic', 'excited']"
sports_43_9,sports,9,8,8,1.0,"['proud', 'grateful', 'happy', 'excited', 'happy', 'amused', 'relaxed', 'grateful', 'happy']"
sports_46_10,sports,10,9,9,1.0,"['happy', 'enthusiastic', 'proud', 'relaxed', 'amused', 'happy', 'amused', 'happy', 'amused', 'surprised']"
sports_46_9,sports,18,15,17,0.8823529411764706,"['proud', 'amused', 'enthusiastic', 'relaxed', 'proud', 'amused', 'excited', 'relaxed', 'proud', 'hopeful', 'enthusiastic', 'anxious', 'hopeful', 'hopeful', 'excited', 'excited', 'amused', 'enthusiastic']"
sports_52_10,sports,30,26,29,0.896551724137931,"['enthusiastic', 'amused', 'hopeful', 'proud', 'relaxed', 'happy', 'enthusiastic', 'happy', 'enthusiastic', 'hopeful', 'grateful', 'hopeful', 'happy', 'relaxed', 'nostalgic', 'excited', 'hopeful', 'hopeful', 'proud', 'happy', 'happy', 'relaxed', 'excited', 'amused', 'happy', 'proud', 'relaxed', 'excited', 'excited', 'hopeful']"
sports_5_9,sports,9,8,8,1.0,"['amused', 'excited', 'enthusiastic', 'hopeful', 'excited', 'happy', 'relaxed', 'amused', 'excited']"
sports_60_10,sports,10,9,9,1.0,"['enthusiastic', 'happy', 'grateful', 'hopeful', 'happy', 'enthusiastic', 'proud', 'relaxed', 'happy', 'relaxed']"
sports_63_10,sports,10,9,9,1.0,"['hopeful', 'happy', 'amused', 'relaxed', 'happy', 'amused', 'relaxed', 'hopeful', 'happy', 'relaxed']"
sports_65_9,sports,9,8,8,1.0,"['happy', 'excited', 'happy', 'relaxed', 'amused', 'surprised', 'amused', 'happy', 'proud']"
sports_66_10,sports,10,9,9,1.0,"['proud', 'excited', 'amused', 'happy', 'excited', 'proud', 'happy', 'proud', 'enthusiastic', 'proud']"
sports_67_9,sports,9,8,8,1.0,"['enthusiastic', 'proud', 'excited', 'proud', 'enthusiastic', 'proud', 'excited', 'proud', 'excited']"
sports_73_8,sports,8,7,7,1.0,"['happy', 'enthusiastic', 'happy', 'proud', 'relaxed', 'amused', 'excited', 'enthusiastic']"
sports_76_9,sports,9,8,8,1.0,"['proud', 'enthusiastic', 'happy', 'relaxed', 'happy', 'enthusiastic', 'proud', 'enthusiastic', 'hopeful']"
sports_77_8,sports,32,28,31,0.9032258064516129,"['excited', 'relaxed', 'enthusiastic', 'happy', 'happy', 'amused', 'curious', 'amused', 'proud', 'excited', 'excited', 'relaxed', 'happy', 'curious', 'proud', 'amused', 'relaxed', 'enthusiastic', 'relaxed', 'curious', 'grateful', 'hopeful', 'amused', 'enthusiastic', 'happy', 'excited', 'excited', 'hopeful', 'excited', 'surprised', 'proud', 'excited']"
sports_78_10,sports,10,9,9,1.0,"['relaxed', 'hopeful', 'happy', 'proud', 'grateful', 'proud', 'relaxed', 'grateful', 'hopeful', 'curious']"
sports_79_9,sports,27,19,26,0.7307692307692307,"['enthusiastic', 'happy', 'happy', 'hopeful', 'proud', 'relaxed', 'excited', 'happy', 'happy', 'happy', 'proud', 'amused', 'relaxed', 'enthusiastic', 'happy', 'hopeful', 'proud', 'proud', 'excited', 'excited', 'excited', 'happy', 'amused', 'amused', 'enthusiastic', 'relaxed', 'happy']"
sports_92_10,sports,30,26,29,0.896551724137931,"['proud', 'hopeful', 'enthusiastic', 'excited', 'nostalgic', 'proud', 'enthusiastic', 'happy', 'relaxed', 'hopeful', 'proud', 'amused', 'anxious', 'excited', 'relaxed', 'hopeful', 'curious', 'happy', 'excited', 'enthusiastic', 'enthusiastic', 'surprised', 'proud', 'proud', 'amused', 'relaxed', 'happy', 'happy', 'nostalgic', 'excited']"
technology_100_8,technology,16,13,15,0.8666666666666667,"['proud', 'curious', 'happy', 'surprised', 'enthusiastic', 'curious', 'curious', 'enthusiastic', 'enthusiastic', 'proud', 'excited', 'enthusiastic', 'amused', 'curious', 'excited', 'enthusiastic']"
technology_11_8,technology,16,12,15,0.8,"['frustrated', 'proud', 'surprised', 'enthusiastic', 'excited', 'excited', 'curious', 'curious', 'confused', 'confused', 'frustrated', 'curious', 'surprised', 'enthusiastic', 'excited', 'proud']"
technology_24_10,technology,10,9,9,1.0,"['proud', 'grateful', 'proud', 'enthusiastic', 'proud', 'excited', 'enthusiastic', 'hopeful', 'curious', 'surprised']"
technology_25_10,technology,10,9,9,1.0,"['enthusiastic', 'curious', 'enthusiastic', 'curious', 'excited', 'surprised', 'worried', 'frustrated', 'surprised', 'confused']"
technology_29_8,technology,16,12,15,0.8,"['curious', 'surprised', 'excited', 'excited', 'enthusiastic', 'enthusiastic', 'curious', 'curious', 'surprised', 'excited', 'confused', 'proud', 'frustrated', 'excited', 'surprised', 'enthusiastic']"
technology_33_8,technology,8,7,7,1.0,"['frustrated', 'surprised', 'confused', 'anxious', 'frustrated', 'surprised', 'curious', 'confused']"
technology_46_8,technology,8,7,7,1.0,"['frustrated', 'surprised', 'excited', 'curious', 'confused', 'curious', 'enthusiastic', 'curious']"
technology_47_8,technology,8,7,7,1.0,"['confused', 'frustrated', 'surprised', 'curious', 'surprised', 'excited', 'curious', 'enthusiastic']"
technology_51_8,technology,8,7,7,1.0,"['frustrated', 'disappointed', 'frustrated', 'surprised', 'excited', 'curious', 'enthusiastic', 'excited']"
technology_56_9,technology,27,21,26,0.8076923076923077,"['frustrated', 'surprised', 'confused', 'surprised', 'confused', 'curious', 'curious', 'curious', 'enthusiastic', 'excited', 'excited', 'curious', 'proud', 'amused', 'excited', 'relaxed', 'excited', 'enthusiastic', 'happy', 'happy', 'excited', 'enthusiastic', 'proud', 'curious', 'curious', 'enthusiastic', 'excited']"
technology_5_8,technology,16,12,15,0.8,"['curious', 'curious', 'amused', 'enthusiastic', 'happy', 'proud', 'excited', 'excited', 'enthusiastic', 'curious', 'curious', 'enthusiastic', 'amused', 'proud', 'surprised', 'excited']"
technology_5_9,technology,9,8,8,1.0,"['frustrated', 'surprised', 'excited', 'enthusiastic', 'excited', 'enthusiastic', 'proud', 'enthusiastic', 'happy']"
technology_64_10,technology,10,9,9,1.0,"['surprised', 'confused', 'surprised', 'curious', 'surprised', 'excited', 'amused', 'excited', 'surprised', 'confused']"
technology_64_9,technology,9,8,8,1.0,"['enthusiastic', 'excited', 'surprised', 'curious', 'excited', 'proud', 'enthusiastic', 'curious', 'surprised']"
technology_69_10,technology,20,16,19,0.8421052631578947,"['surprised', 'surprised', 'confused', 'excited', 'surprised', 'proud', 'curious', 'enthusiastic', 'enthusiastic', 'proud', 'excited', 'enthusiastic', 'surprised', 'curious', 'excited', 'amused', 'curious', 'curious', 'surprised', 'confused']"
technology_6_8,technology,8,7,7,1.0,"['proud', 'enthusiastic', 'excited', 'proud', 'enthusiastic', 'curious', 'enthusiastic', 'excited']"
technology_79_9,technology,18,14,17,0.8235294117647058,"['enthusiastic', 'enthusiastic', 'proud', 'curious', 'enthusiastic', 'confused', 'proud', 'curious', 'excited', 'surprised', 'enthusiastic', 'curious', 'curious', 'excited', 'excited', 'proud', 'curious', 'excited']"
technology_80_9,technology,9,8,8,1.0,"['confused', 'surprised', 'amused', 'excited', 'proud', 'excited', 'proud', 'enthusiastic', 'excited']"
technology_83_9,technology,18,16,17,0.9411764705882353,"['curious', 'surprised', 'amused', 'amused', 'excited', 'surprised', 'curious', 'confused', 'enthusiastic', 'curious', 'happy', 'surprised', 'excited', 'curious', 'surprised', 'enthusiastic', 'confused', 'proud']"
technology_85_10,technology,30,25,29,0.8620689655172413,"['confused', 'enthusiastic', 'enthusiastic', 'curious', 'excited', 'curious', 'enthusiastic', 'surprised', 'excited', 'excited', 'confused', 'enthusiastic', 'proud', 'curious', 'proud', 'enthusiastic', 'surprised', 'excited', 'hopeful', 'curious', 'curious', 'curious', 'enthusiastic', 'confused', 'surprised', 'excited', 'anxious', 'confused', 'curious', 'confused']"
technology_87_8,technology,16,14,15,0.9333333333333333,"['frustrated', 'curious', 'surprised', 'excited', 'curious', 'enthusiastic', 'enthusiastic', 'excited', 'curious', 'proud', 'excited', 'enthusiastic', 'happy', 'curious', 'enthusiastic', 'surprised']"
technology_88_9,technology,36,33,35,0.9428571428571428,"['frustrated', 'excited', 'enthusiastic', 'excited', 'anxious', 'proud', 'excited', 'surprised', 'frustrated', 'excited', 'surprised', 'worried', 'surprised', 'enthusiastic', 'curious', 'confused', 'excited', 'excited', 'surprised', 'frustrated', 'proud', 'enthusiastic', 'worried', 'surprised', 'excited', 'proud', 'sad', 'confused', 'curious', 'excited', 'frustrated', 'curious', 'enthusiastic', 'enthusiastic', 'anxious', 'excited']"
technology_8_9,technology,18,11,17,0.6470588235294118,"['frustrated', 'frustrated', 'disappointed', 'disappointed', 'frustrated', 'frustrated', 'surprised', 'surprised', 'curious', 'confused', 'enthusiastic', 'curious', 'curious', 'confused', 'excited', 'frustrated', 'surprised', 'surprised']"
technology_90_10,technology,10,9,9,1.0,"['frustrated', 'angry', 'worried', 'frustrated', 'anxious', 'confused', 'curious', 'enthusiastic', 'curious', 'enthusiastic']"
technology_92_8,technology,8,7,7,1.0,"['curious', 'excited', 'curious', 'surprised', 'excited', 'proud', 'enthusiastic', 'excited']"
technology_94_9,technology,9,8,8,1.0,"['enthusiastic', 'happy', 'curious', 'surprised', 'excited', 'enthusiastic', 'proud', 'excited', 'curious']"
traditions_14_9,traditions,9,8,8,1.0,"['grateful', 'relaxed', 'amused', 'relaxed', 'happy', 'proud', 'happy', 'grateful', 'relaxed']"
traditions_18_8,traditions,16,12,15,0.8,"['enthusiastic', 'enthusiastic', 'excited', 'happy', 'happy', 'grateful', 'relaxed', 'happy', 'amused', 'excited', 'curious', 'enthusiastic', 'enthusiastic', 'proud', 'curious', 'relaxed']"
traditions_28_10,traditions,10,9,9,1.0,"['happy', 'enthusiastic', 'excited', 'enthusiastic', 'proud', 'enthusiastic', 'excited', 'happy', 'proud', 'enthusiastic']"
traditions_30_9,traditions,9,8,8,1.0,"['happy', 'grateful', 'relaxed', 'amused', 'excited', 'happy', 'grateful', 'happy', 'grateful']"
traditions_40_8,traditions,8,7,7,1.0,"['excited', 'enthusiastic', 'happy', 'proud', 'excited', 'enthusiastic', 'happy', 'curious']"
traditions_43_9,traditions,18,14,17,0.8235294117647058,"['amused', 'enthusiastic', 'happy', 'proud', 'relaxed', 'happy', 'happy', 'amused', 'relaxed', 'happy', 'grateful', 'relaxed', 'happy', 'happy', 'excited', 'excited', 'amused', 'proud']"
traditions_45_9,traditions,9,8,8,1.0,"['excited', 'enthusiastic', 'curious', 'excited', 'amused', 'curious', 'amused', 'excited', 'amused']"
traditions_56_8,traditions,8,7,7,1.0,"['relaxed', 'happy', 'proud', 'excited', 'enthusiastic', 'excited', 'enthusiastic', 'excited']"
traditions_63_10,traditions,20,18,19,0.9473684210526315,"['grateful', 'happy', 'happy', 'amused', 'grateful', 'excited', 'relaxed', 'enthusiastic', 'amused', 'happy', 'excited', 'relaxed', 'surprised', 'amused', 'excited', 'surprised', 'curious', 'excited', 'amused', 'enthusiastic']"
traditions_84_9,traditions,9,8,8,1.0,"['enthusiastic', 'happy', 'curious', 'excited', 'curious', 'enthusiastic', 'excited', 'happy', 'grateful']"
traditions_92_9,traditions,9,8,8,1.0,"['relaxed', 'happy', 'excited', 'enthusiastic', 'happy', 'enthusiastic', 'happy', 'excited', 'amused']"
traditions_99_9,traditions,9,8,8,1.0,"['happy', 'curious', 'excited', 'proud', 'enthusiastic', 'excited', 'amused', 'curious', 'excited']"
travel_15_10,travel,10,9,9,1.0,"['curious', 'excited', 'enthusiastic', 'curious', 'surprised', 'curious', 'surprised', 'excited', 'enthusiastic', 'curious']"
travel_19_8,travel,8,7,7,1.0,"['amused', 'relaxed', 'hopeful', 'nostalgic', 'grateful', 'relaxed', 'happy', 'relaxed']"
travel_24_10,travel,30,27,29,0.9310344827586207,"['relaxed', 'happy', 'amused', 'nostalgic', 'enthusiastic', 'relaxed', 'sad', 'curious', 'happy', 'nostalgic', 'enthusiastic', 'grateful', 'happy', 'hopeful', 'hopeful', 'relaxed', 'excited', 'excited', 'happy', 'amused', 'proud', 'excited', 'happy', 'enthusiastic', 'happy', 'relaxed', 'happy', 'curious', 'nostalgic', 'relaxed']"
travel_25_10,travel,20,16,19,0.8421052631578947,"['enthusiastic', 'nostalgic', 'hopeful', 'happy', 'nostalgic', 'enthusiastic', 'relaxed', 'happy', 'amused', 'relaxed', 'relaxed', 'happy', 'nostalgic', 'curious', 'happy', 'enthusiastic', 'enthusiastic', 'hopeful', 'hopeful', 'excited']"
travel_26_9,travel,9,8,8,1.0,"['enthusiastic', 'excited', 'enthusiastic', 'excited', 'curious', 'excited', 'amused', 'surprised', 'amused']"
travel_36_8,travel,16,11,15,0.7333333333333333,"['curious', 'happy', 'amused', 'curious', 'curious', 'excited', 'excited', 'enthusiastic', 'enthusiastic', 'hopeful', 'happy', 'happy', 'amused', 'excited', 'curious', 'surprised']"
travel_37_9,travel,9,8,8,1.0,"['surprised', 'amused', 'curious', 'excited', 'curious', 'excited', 'amused', 'excited', 'surprised']"
travel_48_9,travel,9,8,8,1.0,"['nostalgic', 'happy', 'excited', 'enthusiastic', 'happy', 'relaxed', 'nostalgic', 'hopeful', 'curious']"
travel_59_8,travel,8,7,7,1.0,"['sad', 'nostalgic', 'hopeful', 'curious', 'excited', 'amused', 'excited', 'amused']"
travel_63_8,travel,8,7,7,1.0,"['hopeful', 'grateful', 'happy', 'enthusiastic', 'happy', 'enthusiastic', 'curious', 'enthusiastic']"
travel_67_10,travel,30,25,29,0.8620689655172413,"['relaxed', 'excited', 'enthusiastic', 'nostalgic', 'enthusiastic', 'happy', 'relaxed', 'curious', 'grateful', 'amused', 'amused', 'happy', 'surprised', 'surprised', 'excited', 'happy', 'curious', 'happy', 'excited', 'amused', 'curious', 'enthusiastic', 'excited', 'amused', 'happy', 'happy', 'curious', 'enthusiastic', 'amused', 'amused']"
travel_70_9,travel,9,8,8,1.0,"['surprised', 'excited', 'enthusiastic', 'hopeful', 'excited', 'surprised', 'amused', 'curious', 'surprised']"
travel_71_8,travel,24,20,23,0.8695652173913043,"['sad', 'sad', 'excited', 'disappointed', 'nostalgic', 'amused', 'hopeful', 'hopeful', 'relaxed', 'excited', 'excited', 'hopeful', 'amused', 'happy', 'excited', 'relaxed', 'excited', 'surprised', 'happy', 'enthusiastic', 'curious', 'proud', 'excited', 'enthusiastic']"
travel_78_8,travel,8,7,7,1.0,"['nostalgic', 'sad', 'anxious', 'surprised', 'amused', 'curious', 'enthusiastic', 'excited']"
travel_84_9,travel,18,17,17,1.0,"['happy', 'nostalgic', 'enthusiastic', 'sad', 'happy', 'hopeful', 'enthusiastic', 'curious', 'happy', 'surprised', 'curious', 'amused', 'excited', 'curious', 'amused', 'enthusiastic', 'curious', 'happy']"
travel_91_10,travel,10,9,9,1.0,"['sad', 'hopeful', 'nostalgic', 'sad', 'hopeful', 'happy', 'enthusiastic', 'happy', 'excited', 'happy']"
weather_12_8,weather,16,14,15,0.9333333333333333,"['curious', 'excited', 'excited', 'proud', 'curious', 'happy', 'amused', 'excited', 'relaxed', 'enthusiastic', 'happy', 'hopeful', 'enthusiastic', 'happy', 'proud', 'grateful']"
weather_13_10,weather,20,14,19,0.7368421052631579,"['excited', 'excited', 'curious', 'curious', 'excited', 'excited', 'amused', 'curious', 'happy', 'enthusiastic', 'enthusiastic', 'proud', 'happy', 'enthusiastic', 'amused', 'excited', 'excited', 'amused', 'proud', 'curious']"
weather_15_10,weather,10,9,9,1.0,"['happy', 'curious', 'amused', 'excited', 'curious', 'excited', 'amused', 'excited', 'amused', 'excited']"
weather_24_9,weather,9,8,8,1.0,"['proud', 'excited', 'proud', 'enthusiastic', 'curious', 'amused', 'curious', 'enthusiastic', 'hopeful']"
weather_31_10,weather,10,9,9,1.0,"['hopeful', 'curious', 'excited', 'enthusiastic', 'happy', 'enthusiastic', 'happy', 'excited', 'amused', 'curious']"
weather_31_9,weather,9,8,8,1.0,"['excited', 'curious', 'excited', 'proud', 'happy', 'proud', 'enthusiastic', 'excited', 'curious']"
weather_33_9,weather,9,8,8,1.0,"['enthusiastic', 'hopeful', 'happy', 'curious', 'surprised', 'curious', 'confused', 'curious', 'enthusiastic']"
weather_42_9,weather,9,8,8,1.0,"['curious', 'amused', 'happy', 'amused', 'curious', 'enthusiastic', 'curious', 'enthusiastic', 'curious']"
weather_46_8,weather,8,7,7,1.0,"['curious', 'excited', 'amused', 'excited', 'happy', 'amused', 'excited', 'enthusiastic']"
weather_52_10,weather,10,9,9,1.0,"['excited', 'enthusiastic', 'hopeful', 'curious', 'amused', 'curious', 'enthusiastic', 'curious', 'amused', 'happy']"
weather_56_9,weather,9,8,8,1.0,"['enthusiastic', 'excited', 'enthusiastic', 'excited', 'proud', 'happy', 'curious', 'excited', 'happy']"
weather_60_10,weather,10,9,9,1.0,"['enthusiastic', 'curious', 'enthusiastic', 'hopeful', 'curious', 'excited', 'amused', 'surprised', 'happy', 'curious']"
weather_62_10,weather,30,24,29,0.8275862068965517,"['enthusiastic', 'proud', 'amused', 'proud', 'happy', 'excited', 'excited', 'amused', 'curious', 'curious', 'excited', 'amused', 'excited', 'proud', 'excited', 'enthusiastic', 'enthusiastic', 'enthusiastic', 'proud', 'proud', 'excited', 'enthusiastic', 'excited', 'happy', 'hopeful', 'enthusiastic', 'proud', 'happy', 'proud', 'excited']"
weather_68_9,weather,9,8,8,1.0,"['curious', 'enthusiastic', 'happy', 'proud', 'happy', 'enthusiastic', 'curious', 'excited', 'amused']"
weather_70_8,weather,8,7,7,1.0,"['amused', 'excited', 'curious', 'enthusiastic', 'proud', 'enthusiastic', 'hopeful', 'nostalgic']"
weather_71_9,weather,18,16,17,0.9411764705882353,"['happy', 'hopeful', 'enthusiastic', 'curious', 'happy', 'excited', 'amused', 'happy', 'curious', 'enthusiastic', 'amused', 'hopeful', 'excited', 'happy', 'happy', 'curious', 'proud', 'amused']"
weather_77_8,weather,8,7,7,1.0,"['curious', 'excited', 'enthusiastic', 'curious', 'excited', 'proud', 'excited', 'enthusiastic']"
weather_79_10,weather,10,9,9,1.0,"['amused', 'happy', 'proud', 'excited', 'proud', 'happy', 'curious', 'amused', 'curious', 'enthusiastic']"
weather_80_10,weather,20,14,19,0.7368421052631579,"['enthusiastic', 'enthusiastic', 'curious', 'proud', 'amused', 'enthusiastic', 'excited', 'proud', 'curious', 'enthusiastic', 'enthusiastic', 'excited', 'curious', 'curious', 'excited', 'excited', 'enthusiastic', 'enthusiastic', 'excited', 'curious']"
weather_81_9,weather,27,25,26,0.9615384615384616,"['happy', 'enthusiastic', 'excited', 'amused', 'proud', 'amused', 'relaxed', 'grateful', 'curious', 'happy', 'happy', 'excited', 'curious', 'excited', 'enthusiastic', 'excited', 'proud', 'happy', 'curious', 'enthusiastic', 'proud', 'excited', 'curious', 'excited', 'enthusiastic', 'excited', 'curious']"
weather_86_9,weather,18,14,17,0.8235294117647058,"['proud', 'curious', 'enthusiastic', 'excited', 'proud', 'proud', 'enthusiastic', 'happy', 'proud', 'enthusiastic', 'excited', 'hopeful', 'surprised', 'curious', 'curious', 'enthusiastic', 'enthusiastic', 'curious']"
weather_98_8,weather,16,14,15,0.9333333333333333,"['excited', 'amused', 'enthusiastic', 'curious', 'excited', 'amused', 'happy', 'relaxed', 'enthusiastic', 'happy', 'excited', 'excited', 'surprised', 'proud', 'curious', 'relaxed']"
weather_9_9,weather,9,8,8,1.0,"['excited', 'proud', 'happy', 'excited', 'proud', 'excited', 'happy', 'amused', 'curious']"
work_18_8,work,8,7,7,1.0,"['surprised', 'curious', 'surprised', 'worried', 'anxious', 'confused', 'anxious', 'hopeful']"
work_21_9,work,18,12,17,0.7058823529411765,"['anxious', 'excited', 'frustrated', 'curious', 'surprised', 'amused', 'curious', 'excited', 'excited', 'curious', 'curious', 'surprised', 'surprised', 'excited', 'excited', 'curious', 'curious', 'excited']"
work_23_9,work,18,15,17,0.8823529411764706,"['sad', 'hopeful', 'anxious', 'curious', 'surprised', 'excited', 'curious', 'curious', 'excited', 'confused', 'surprised', 'frustrated', 'curious', 'disappointed', 'enthusiastic', 'anxious', 'hopeful', 'hopeful']"
work_28_8,work,8,7,7,1.0,"['hopeful', 'curious', 'confused', 'frustrated', 'surprised', 'confused', 'surprised', 'excited']"
work_32_9,work,18,17,17,1.0,"['anxious', 'hopeful', 'confused', 'happy', 'worried', 'curious', 'anxious', 'surprised', 'frustrated', 'worried', 'surprised', 'sad', 'amused', 'frustrated', 'surprised', 'worried', 'amused', 'sad']"
work_35_10,work,10,9,9,1.0,"['confused', 'frustrated', 'worried', 'sad', 'anxious', 'confused', 'surprised', 'confused', 'anxious', 'frustrated']"
work_40_8,work,16,11,15,0.7333333333333333,"['anxious', 'anxious', 'hopeful', 'hopeful', 'excited', 'excited', 'curious', 'curious', 'excited', 'confused', 'curious', 'anxious', 'surprised', 'frustrated', 'excited', 'surprised']"
work_48_9,work,9,8,8,1.0,"['sad', 'worried', 'sad', 'frustrated', 'anxious', 'frustrated', 'worried', 'confused', 'curious']"
work_53_8,work,8,7,7,1.0,"['surprised', 'amused', 'surprised', 'excited', 'surprised', 'curious', 'confused', 'surprised']"
work_56_10,work,20,17,19,0.8947368421052632,"['sad', 'excited', 'worried', 'curious', 'sad', 'confused', 'anxious', 'surprised', 'hopeful', 'curious', 'excited', 'confused', 'curious', 'curious', 'surprised', 'confused', 'excited', 'curious', 'surprised', 'surprised']"
work_57_9,work,9,8,8,1.0,"['hopeful', 'curious', 'excited', 'surprised', 'worried', 'frustrated', 'anxious', 'surprised', 'excited']"
work_61_9,work,9,8,8,1.0,"['excited', 'curious', 'excited', 'surprised', 'confused', 'frustrated', 'anxious', 'confused', 'anxious']"
work_63_8,work,16,14,15,0.9333333333333333,"['frustrated', 'curious', 'anxious', 'confused', 'hopeful', 'surprised', 'excited', 'confused', 'curious', 'surprised', 'excited', 'amused', 'surprised', 'excited', 'excited', 'surprised']"
work_6_10,work,20,15,19,0.7894736842105263,"['sad', 'curious', 'worried', 'confused', 'sad', 'anxious', 'hopeful', 'frustrated', 'anxious', 'anxious', 'surprised', 'surprised', 'confused', 'curious', 'curious', 'surprised', 'surprised', 'confused', 'excited', 'anxious']"
work_80_8,work,8,7,7,1.0,"['anxious', 'surprised', 'confused', 'surprised', 'confused', 'anxious', 'frustrated', 'anxious']"
work_95_8,work,16,12,15,0.8,"['anxious', 'anxious', 'hopeful', 'confused', 'happy', 'worried', 'curious', 'anxious', 'excited', 'hopeful', 'curious', 'curious', 'excited', 'surprised', 'surprised', 'amused']"
